uid,address,document_collection,title,short_description,long_description,collection,destination_dir
shp344,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Q2_Update-3-22-2013.pdf,Board of Trustees,,,,,
shp345,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Q3_Acturarial_Forecast-7-26-2013.pdf,Board of Trustees,,,,,
shp346,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Q4_Forecast_Update-9-27-2013.pdf,Board of Trustees,,,,,
shp347,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Recommendation-3-22-2013.pdf,Board of Trustees,,,,,
shp348,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Reimbursement-1-31-2014.pdf,Board of Trustees,,,,,
shp349,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Revised_Bylaws-11-22-2013.pdf,Board of Trustees,,,,,
shp350,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Sample_Premiums-1-24-2013.pdf,Board of Trustees,,,,,
shp351,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Segal_Dashboard-9-27-2013.pdf,Board of Trustees,,,,,
shp352,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Sept_2013_Fin_Rpt-11-22-2013.pdf,Board of Trustees,,,,,
shp353,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Spec_Pharm_Mgmt-5-24-2013.pdf,Board of Trustees,,,,,
shp354,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Specialty_Pharm-7-26-2013.pdf,Board of Trustees,,,,,
shp355,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_State_Budget_Update.pdf,Board of Trustees,,,,,
shp356,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_State_Health_Plan_Audits-9-27-2013.pdf,Board of Trustees,,,,,
shp357,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Stork_Rewards-5-24-2013.pdf,Board of Trustees,,,,,
shp358,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Strategic_Plan-1-31-2014.pdf,Board of Trustees,,,,,
shp359,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Strategic_Planning-1-24-2013.pdf,Board of Trustees,,,,,
shp360,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_StrategicPlanAdopted091914_11-19-15.pdf,Board of Trustees,,,,,
shp361,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_StrategicPlanStatusRpt2015Q3_11-19-15.pdf,Board of Trustees,,,,,
shp362,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_TheDataDiet_11-19-15.pdf,Board of Trustees,,,,,
shp363,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Tobacco_Cessation-5-24-2013.pdf,Board of Trustees,,,,,
shp364,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Truven_Healthcare-1-24-2013.pdf,Board of Trustees,,,,,
shp365,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Truven_Service_Pkg-1-24-2013.pdf,Board of Trustees,,,,,
shp366,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Wayne_Joint_Statement-11-22-2013.pdf,Board of Trustees,,,,,
shp367,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Wayne_Letter-11-22-2013.pdf,Board of Trustees,,,,,
shp368,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Wayne_Utilization-11-22-2013.pdf,Board of Trustees,,,,,
shp369,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_Work_Well_Pilot_Changes-5-24-2013.pdf,Board of Trustees,,,,,
shp370,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT_YTD_Results-3-22-2013.pdf,Board of Trustees,,,,,
shp371,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-1a-financial-report_052215.pdf,Board of Trustees,,,,,
shp372,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-1b-cy-2015-actuarial_052215.pdf,Board of Trustees,,,,,
shp373,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-1c-forecast-update_052215.pdf,Board of Trustees,,,,,
shp374,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-2-legislative_052215.pdf,Board of Trustees,,,,,
shp375,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-3a-membership_052215.pdf,Board of Trustees,,,,,
shp376,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-3b-health-engagement_052215.pdf,Board of Trustees,,,,,
shp377,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-3-Prop-2016-Med-Plans_070815.pdf,Board of Trustees,,,,,
shp378,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-4a-cdhp-pharm-debit_052215.pdf,Board of Trustees,,,,,
shp379,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-4b-ann-enroll-rules_052215.pdf,Board of Trustees,,,,,
shp380,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-4c-comm-update_052215.pdf,Board of Trustees,,,,,
shp381,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-4-Pharm-Home-Delivery-Pilot_070815.pdf,Board of Trustees,,,,,
shp382,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-5a-htms_052215.pdf,Board of Trustees,,,,,
shp383,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-5b-aon-hewitt_052215.pdf,Board of Trustees,,,,,
shp384,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-6-strategic-plan_052215.pdf,Board of Trustees,,,,,
shp385,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-agenda_052215.pdf,Board of Trustees,,,,,
shp386,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-Agenda_070815.pdf,Board of Trustees,,,,,
shp387,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-Agenda_082715.pdf,Board of Trustees,,,,,
shp388,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-Agenda-9-19-2014.pdf,Board of Trustees,,,,,
shp389,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-August-Binder082715.pdf,Board of Trustees,,,,,
shp390,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-July-Binder_070815.pdf,Board of Trustees,,,,,
shp391,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-may-binder_052215.pdf,Board of Trustees,,,,,
shp392,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-minutes_052215.pdf,Board of Trustees,,,,,
shp393,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/BOT-Minutes_070815.pdf,Board of Trustees,,,,,
shp394,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Calendar%20Year%202015%20Financial%20Report%20(final).pdf,Board of Trustees,,,,,
shp395,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Communications%20with%20Appendix.pdf,Board of Trustees,,,,,
shp396,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Contract%20Approval%20PBM%20Services%20BOT%20Presentation%20Redacted_Redacted.pdf,Board of Trustees,,,,,
shp397,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/CY%202017%20Q1%20Forecast%20Update.pdf,Board of Trustees,,,,,
shp398,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/CY2016%20Q1%20Actuarial%20Forecast%20Update%20(final).pdf,Board of Trustees,,,,,
shp399,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Dependent%20Audit%20Presentation.pdf,Board of Trustees,,,,,
shp400,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/FRD-Reserves%20Projections.pdf,Board of Trustees,,,,,
shp401,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Initiatives%20and%20Directions%20Among%20State%20Employee%20Health%20Plans%20(final).pdf,Board of Trustees,,,,,
shp402,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/January2016Binder.pdf,Board of Trustees,,,,,
shp403,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/June%202016%20Financial%20Report%20(final).pdf,Board of Trustees,,,,,
shp404,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/June%20Binder.pdf,Board of Trustees,,,,,
shp405,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Legislative%20Update%20(final).pdf,Board of Trustees,,,,,
shp406,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Legislative%20Update%206.3.16%20(final).pdf,Board of Trustees,,,,,
shp407,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Legislative%20Update.pdf,Board of Trustees,,,,,
shp408,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Legislative%20Update_8.4.5.16.pdf,Board of Trustees,,,,,
shp409,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/MAPDP%20Options%20and%20Enrollment%20Strategy%20(final).pdf,Board of Trustees,,,,,
shp410,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/March%202016%20Financial%20Report%20(final).pdf,Board of Trustees,,,,,
shp411,"https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/May%20Binder%20(12%20MB,%20290%20pages).pdf",Board of Trustees,,,,,
shp412,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Medicare%20Advantage%20Update.pdf,Board of Trustees,,,,,
shp413,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Minutes%20-%20August%202016%20Approved.pdf,Board of Trustees,,,,,
shp414,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Minutes%201.26.16%20-%20Approved.pdf,Board of Trustees,,,,,
shp415,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Minutes%202.5.16%20-%20Approved.pdf,Board of Trustees,,,,,
shp416,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Minutes%204.27.16%20-%20Approved.pdf,Board of Trustees,,,,,
shp417,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Minutes%205.12-13.16%20-%20Approved.pdf,Board of Trustees,,,,,
shp418,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Minutes%206.2-3.16%20-%20Approved.pdf,Board of Trustees,,,,,
shp419,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/minutes_0115.pdf,Board of Trustees,,,,,
shp420,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/minutes_0215.pdf,Board of Trustees,,,,,
shp421,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Modify%20Coverage%20of%20Specialty%20Medications.pdf,Board of Trustees,,,,,
shp422,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/NC%20Assoc%20of%20Acupuncture%20and%20Oriental%20Medicine.pdf,Board of Trustees,,,,,
shp423,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/North%20Carolina%20State%20Health%20Plan%20OPEB%20Val%2012_31_14.pdf,Board of Trustees,,,,,
shp424,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/October%202017%20Financial%20Report.pdf,Board of Trustees,,,,,
shp425,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/OE_Communications.pdf,Board of Trustees,,,,,
shp426,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Open%20Enrollment%20Communication%20and%20Outreach%20(final).pdf,Board of Trustees,,,,,
shp427,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Patient%20Centered%20Medical%20Home%20Practice%20Pilot%20(final).pdf,Board of Trustees,,,,,
shp428,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/PENC%20Letter%20to%20Board%203.22.17.pdf,Board of Trustees,,,,,
shp429,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Pharmacy%20Benefit%20Management%20Implementation.pdf,Board of Trustees,,,,,
shp430,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Pharmacy%20Formulary%20and%20Benefit%20Design%20Changes%20(final).pdf,Board of Trustees,,,,,
shp431,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Pharmacy%20Formulary%20Exclusions%20Exception%20Process%20(final).pdf,Board of Trustees,,,,,
shp432,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Pharmacy_TherapeuticsSummary.pdf,Board of Trustees,,,,,
shp433,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/PHM%20Services%20-%202018%20-%20FINAL.pdf,Board of Trustees,,,,,
shp434,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/PT%20Committee%20Feb%202016%20Meeting%20Summary%20(final).pdf,Board of Trustees,,,,,
shp435,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Public%20Comments%203.22.17.pdf,Board of Trustees,,,,,
shp436,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/RequestsforBenefitChanges.pdf,Board of Trustees,,,,,
shp437,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Resolution%20-%20Neal%20Alexander.pdf,Board of Trustees,,,,,
shp438,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Resolution%20-%20Warren%20Newton.pdf,Board of Trustees,,,,,
shp439,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/RivalHealth%20Wellness%20Program.pdf,Board of Trustees,,,,,
shp440,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Salary-Based%20Benefit%20Options%20(final).pdf,Board of Trustees,,,,,
shp441,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Scorecard%20Measuring%20Success%20(final).pdf,Board of Trustees,,,,,
shp442,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Segal%202017%20Formulary%20Considerations%20(final).pdf,Board of Trustees,,,,,
shp443,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/SHP_Presentation_9.19.17.pdf,Board of Trustees,,,,,
shp444,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/State%20Employees%20Association%20of%20NC.pdf,Board of Trustees,,,,,
shp445,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Strategic%20Plan%20Review%20of%20Changes%20(final).pdf,Board of Trustees,,,,,
shp446,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Strategic%20Planning%20Update%20(final).pdf,Board of Trustees,,,,,
shp447,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/Third%20Party%20Liability%20Recovery%20Services%20RFP.pdf,Board of Trustees,,,,,
shp448,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/TPA%20RFP%20BOT%20FINAL.pdf,Board of Trustees,,,,,
shp449,https://shp.nctreasurer.com/Board%20of%20Trustees%20Meeting%20Documents/UNC%20Hospitals%20-%20Bone%20Marrow%20Transplant%20Program%20and%20SHP%20Member.pdf,Board of Trustees,,,,,
shp450,https://shp.nctreasurer.com/Medical%20Benefits/2015%20Scorecard%20Results%20(Final).pdf,Board of Trustees,,,,,
shp451,https://shp.nctreasurer.com/Medical%20Benefits/2016%20Short%20Session%20Legislative%20Agenda%20(Final).pdf,Board of Trustees,,,,,
shp452,https://shp.nctreasurer.com/Medical%20Benefits/Benefit%20Planning%20for%202018%20and%20Beyond%20(Final).pdf,Board of Trustees,,,,,
shp453,https://shp.nctreasurer.com/Medical%20Benefits/Board%20Agenda_3.10.16.pdf,Board of Trustees,,,,,
shp454,https://shp.nctreasurer.com/Medical%20Benefits/BoT_Agenda_4.27.16.pdf,Board of Trustees,,,,,
shp455,https://shp.nctreasurer.com/Medical%20Benefits/bylaws.pdf,Board of Trustees,,,,,
shp456,https://shp.nctreasurer.com/Medical%20Benefits/Castlight.pdf,Board of Trustees,,,,,
shp457,https://shp.nctreasurer.com/Medical%20Benefits/clear-cost.pdf,Board of Trustees,,,,,
shp458,https://shp.nctreasurer.com/Medical%20Benefits/con-hlth-sol.pdf,Board of Trustees,,,,,
shp459,https://shp.nctreasurer.com/Medical%20Benefits/CVS%20Caremark%20Digital%20Adoption%20Tool.pdf,Board of Trustees,,,,,
shp460,https://shp.nctreasurer.com/Medical%20Benefits/esi.pdf,Board of Trustees,,,,,
shp461,https://shp.nctreasurer.com/Medical%20Benefits/Healthdax.pdf,Board of Trustees,,,,,
shp462,https://shp.nctreasurer.com/Medical%20Benefits/hoopayz.pdf,Board of Trustees,,,,,
shp463,https://shp.nctreasurer.com/Medical%20Benefits/Proposed%20Benefit%20Design%20Changes%20for%202017%20(Final).pdf,Board of Trustees,,,,,
shp464,https://shp.nctreasurer.com/Medical%20Benefits/Provider%20Reimbursement%20Strategies%20(Final).pdf,Board of Trustees,,,,,
shp465,https://shp.nctreasurer.com/Medical%20Benefits/Rationale%20and%20Alignment%20of%20Benefit%20Changes.pdf,Board of Trustees,,,,,
shp466,https://shp.nctreasurer.com/Medical%20Benefits/SHP%20Board%20of%20Trustees%20-%20Strategic%20Plan%20Adopted%209.19.14.pdf,Board of Trustees,,,,,
shp467,https://shp.nctreasurer.com/Medical%20Benefits/Update%20on%20Transition%20of%20Specialty%20Medications%20(Final).pdf,Board of Trustees,,,,,
shp468,https://shp.nctreasurer.com/Medical%20Benefits/Updating%20the%20Strategic%20Plan%20for%202016-2020%20(Final).pdf,Board of Trustees,,,,,
shp469,https://shp.nctreasurer.com/Medical%20Benefits/eBilling-Guide-6-11-13.pdf,HBR Documents,,,,,
shp470,https://shp.nctreasurer.com/Medical%20Benefits/eEnroll%20Access%20Request%20Form.pdf,HBR Documents,,,,,
shp471,https://shp.nctreasurer.com/Medical%20Benefits/Employee_RIF_Instructions.pdf,HBR Documents,,,,,
shp472,https://shp.nctreasurer.com/Medical%20Benefits/Exception%20Form.pdf,HBR Documents,,,,,
shp473,https://shp.nctreasurer.com/Medical%20Benefits/HBR%20Contact%20List.pdf,HBR Documents,,,,,
shp474,https://shp.nctreasurer.com/Medical%20Benefits/HBR%20Document%20Center%20Training%20Dec%202017.pdf,HBR Documents,,,,,
shp475,https://shp.nctreasurer.com/Medical%20Benefits/HBR%20eBilling%20Training%20Guide_62816.pdf,HBR Documents,,,,,
shp476,https://shp.nctreasurer.com/Medical%20Benefits/HBR%20Monthly%20Meeting%20April%202017.pdf,HBR Documents,,,,,
shp477,https://shp.nctreasurer.com/Medical%20Benefits/HBR%20Monthly%20Meeting%20August%202017.pdf,HBR Documents,,,,,
shp478,https://shp.nctreasurer.com/Medical%20Benefits/HBR%20Monthly%20Meeting%20Dec%202017.pdf,HBR Documents,,,,,
shp479,https://shp.nctreasurer.com/Medical%20Benefits/HBR%20Monthly%20Meeting%20June%202017.pdf,HBR Documents,,,,,
shp480,https://shp.nctreasurer.com/Medical%20Benefits/HBR%20Monthly%20Meeting%20March%202017.PDF,HBR Documents,,,,,
shp481,https://shp.nctreasurer.com/Medical%20Benefits/HBR%20Monthly%20Meeting%20May%202017.pdf,HBR Documents,,,,,
shp482,https://shp.nctreasurer.com/Medical%20Benefits/HBR%20Monthly%20Meeting%20Nov%202017.pdf,HBR Documents,,,,,
shp483,https://shp.nctreasurer.com/Medical%20Benefits/HBR%20Monthly%20Meeting%20Oct%202017.pdf,HBR Documents,,,,,
shp484,https://shp.nctreasurer.com/Medical%20Benefits/HBR%20Monthly%20Meeting%20Sept%202017.pdf,HBR Documents,,,,,
shp485,https://shp.nctreasurer.com/Medical%20Benefits/HBR%20Monthly%20Meeting_Feb_2017.pdf,HBR Documents,,,,,
shp486,https://shp.nctreasurer.com/Medical%20Benefits/HBR%20Monthly%20Meeting_Jan_2017.pdf,HBR Documents,,,,,
shp487,https://shp.nctreasurer.com/Medical%20Benefits/HBR_Document%20Center%20Process%20Document.pdf,HBR Documents,,,,,
shp488,https://shp.nctreasurer.com/Medical%20Benefits/HBR_Quick_Guide.pdf,HBR Documents,,,,,
shp489,https://shp.nctreasurer.com/Medical%20Benefits/HDHP%20Quick%20Guide.pdf,HBR Documents,,,,,
shp490,https://shp.nctreasurer.com/Medical%20Benefits/hdhp-faqs.pdf,HBR Documents,,,,,
shp491,https://shp.nctreasurer.com/Medical%20Benefits/HDHPHBRTraining.pdf,HBR Documents,,,,,
shp492,https://shp.nctreasurer.com/Medical%20Benefits/hdhp-webinar.pdf,HBR Documents,,,,,
shp493,https://shp.nctreasurer.com/Medical%20Benefits/leapfile-instructions.pdf,HBR Documents,,,,,
shp494,https://shp.nctreasurer.com/Medical%20Benefits/OnePlaceDirections.pdf,HBR Documents,,,,,
shp495,https://shp.nctreasurer.com/Medical%20Benefits/Retro_Rehire.pdf,HBR Documents,,,,,
shp496,https://shp.nctreasurer.com/Medical%20Benefits/SHP%20Group%20Bill%20Cycle.pdf,HBR Documents,,,,,
shp497,https://shp.nctreasurer.com/Medical%20Benefits/SHP_BenefitfocusContactList.pdf,HBR Documents,,,,,
shp498,https://shp.nctreasurer.com/Medical%20Benefits/Submitting%20a%20member%20request%20final.pdf,HBR Documents,,,,,
shp499,https://shp.nctreasurer.com/Medical%20Benefits/Termination%20Due%20to%20Retirement%20-%20Non-Payroll%20Groups.pdf,HBR Documents,,,,,
shp500,https://shp.nctreasurer.com/Medical%20Benefits/Termination%20Due%20to%20Retirement%20-%20Payroll%20Groups.pdf,HBR Documents,,,,,
shp501,https://shp.nctreasurer.com/Medical%20Benefits/alert_072313.pdf,Member Focus,,,,,
shp502,https://shp.nctreasurer.com/AboutSHP/connect/Documents/Member_Focus_archive-1-2014.pdf,Member Focus,,,,,
shp503,https://shp.nctreasurer.com/AboutSHP/connect/Documents/Member_Focus_archive-2-2014.pdf,Member Focus,,,,,
shp504,https://shp.nctreasurer.com/AboutSHP/connect/Documents/Member_Focus_archive-3-2014.pdf,Member Focus,,,,,
shp505,https://shp.nctreasurer.com/AboutSHP/connect/Documents/Member_Focus_archive-4-2014.pdf,Member Focus,,,,,
shp506,https://shp.nctreasurer.com/Medical%20Benefits/2017%20Enhanced8020%20Booklet.pdf,Open Enrollment Documents,,,,,
shp507,https://shp.nctreasurer.com/Medical%20Benefits/2017%20Traditional%207030Booklet.pdf,Open Enrollment Documents,,,,,
shp508,https://shp.nctreasurer.com/Medical%20Benefits/2018%2070-30%20Benefit%20Booklet.pdf,Open Enrollment Documents,,,,,
shp509,https://shp.nctreasurer.com/Medical%20Benefits/2018%2080-20%20Benefit%20Booklet.pdf,Open Enrollment Documents,,,,,
shp510,https://shp.nctreasurer.com/Medical%20Benefits/2017_CHIP_Notice.pdf,Open Enrollment Documents,,,,,
shp511,https://shp.nctreasurer.com/Medical%20Benefits/COBRA%20Continuation.pdf,Open Enrollment Documents,,,,,
shp512,https://shp.nctreasurer.com/Medical%20Benefits/cobra.pdf,Open Enrollment Documents,,,,,
shp513,https://shp.nctreasurer.com/Medical%20Benefits/2018%20ActivesNM_Comparison_ChartFINAL.pdf,Open Enrollment Documents,,,,,
shp514,https://shp.nctreasurer.com/Medical%20Benefits/2018%20Medicare_Comparison_ChartFINAL.pdf,Open Enrollment Documents,,,,,
shp515,https://shp.nctreasurer.com/Medical%20Benefits/2018%20UHC%20Evidence%20of%20Coverage%20-%20Base%20Plan.pdf,Open Enrollment Documents,,,,,
shp516,https://shp.nctreasurer.com/Medical%20Benefits/2018%20UHC%20Evidence%20of%20Coverage%20-%20Enhanced%20Plan.pdf,Open Enrollment Documents,,,,,
shp517,https://shp.nctreasurer.com/Medical%20Benefits/SHP%20101_2017%20PharmacyChanges.pdf,Open Enrollment Documents,,,,,
shp518,https://shp.nctreasurer.com/Medical%20Benefits/SHP101%20Navigating%20BCBSNC%20Website.pdf,Open Enrollment Documents,,,,,
shp519,https://shp.nctreasurer.com/Medical%20Benefits/Updating%20Your%20PCP.PDF,Open Enrollment Documents,,,,,
shp520,https://shp.nctreasurer.com/Medical%20Benefits/2018%20SHPNC_ANOC_Base%20Plan.pdf,Open Enrollment Documents,,,,,
shp521,https://shp.nctreasurer.com/Medical%20Benefits/2018%20SHPNC_ANOC_Enhanced.pdf,Open Enrollment Documents,,,,,
shp522,https://shp.nctreasurer.com/Medical%20Benefits/2017%20OE%20Insturctions_ORBIT.pdf,Open Enrollment Documents,,,,,
shp523,https://shp.nctreasurer.com/Medical%20Benefits/2018%20Active_DecisionGuide.pdf,Open Enrollment Documents,,,,,
shp524,https://shp.nctreasurer.com/Medical%20Benefits/2018%20HDHP_DecisionGuide.pdf,Open Enrollment Documents,,,,,
shp525,https://shp.nctreasurer.com/Medical%20Benefits/2018%20Medicare_DecisionGuide.pdf,Open Enrollment Documents,,,,,
shp526,https://shp.nctreasurer.com/Medical%20Benefits/2018%20Member%20OE%20Presentation.pdf,Open Enrollment Documents,,,,,
shp527,https://shp.nctreasurer.com/Medical%20Benefits/2018%20NonMed_DecisionGuide.pdf,Open Enrollment Documents,,,,,
shp528,https://shp.nctreasurer.com/Medical%20Benefits/2018%20Open%20Enrollment%20Medicare%20Presentation.pdf,Open Enrollment Documents,,,,,
shp529,https://shp.nctreasurer.com/Medical%20Benefits/2018%20PCP%20StepbyStep.pdf,Open Enrollment Documents,,,,,
shp530,https://shp.nctreasurer.com/Medical%20Benefits/Enrollment%20in%20the%20Flexible%20Benefit%20Plan%20Notice.pdf,Open Enrollment Documents,,,,,
shp531,https://shp.nctreasurer.com/Medical%20Benefits/Enrollment%20Instructions%20HDHP.pdf,Open Enrollment Documents,,,,,
shp532,https://shp.nctreasurer.com/Medical%20Benefits/FBP_Enroll.pdf,Open Enrollment Documents,,,,,
shp533,https://shp.nctreasurer.com/Medical%20Benefits/NewHireGuide.pdf,Open Enrollment Documents,,,,,
shp534,https://shp.nctreasurer.com/Medical%20Benefits/Step%20by%20Step%20Enrollment%20Instructions%20New%20Employee.pdf,Open Enrollment Documents,,,,,
shp535,https://shp.nctreasurer.com/Medical%20Benefits/2018%208020%20Plan%20Preventive%20Care%20Chart.pdf,Open Enrollment Documents,,,,,
shp536,https://shp.nctreasurer.com/Rate%20Sheets/OE_17_RateSheet_MedPrimary_100percent.pdf,Open Enrollment Documents,,,,,
shp537,https://shp.nctreasurer.com/Rate%20Sheets/OE_18_RateSheet_Active.pdf,Open Enrollment Documents,,,,,
